Dataset,PublishTime,StartTime,SettlementDate,SettlementPeriod,FuelType,Generation
FUELHH,2026-06-10T02:00:00Z,2026-06-10T01:30:00Z,2026-06-10,6,WIND,7757
FUELHH,2026-06-10T01:30:00Z,2026-06-10T01:00:00Z,2026-06-10,5,BIOMASS,2390
FUELHH,2026-06-10T01:30:00Z,2026-06-10T01:00:00Z,2026-06-10,5,CCGT,4978
FUELHH,2026-06-10T01:30:00Z,2026-06-10T01:00:00Z,2026-06-10,5,COAL,0
FUELHH,2026-06-10T01:30:00Z,2026-06-10T01:00:00Z,2026-06-10,5,INTELEC,998
FUELHH,2026-06-10T01:30:00Z,2026-06-10T01:00:00Z,2026-06-10,5,INTEW,-510
FUELHH,2026-06-10T01:30:00Z,2026-06-10T01:00:00Z,2026-06-10,5,INTFR,1504
FUELHH,2026-06-10T01:30:00Z,2026-06-10T01:00:00Z,2026-06-10,5,INTGRNL,-514
FUELHH,2026-06-10T01:30:00Z,2026-06-10T01:00:00Z,2026-06-10,5,INTIFA2,-2
FUELHH,2026-06-10T01:30:00Z,2026-06-10T01:00:00Z,2026-06-10,5,INTIRL,-332
FUELHH,2026-06-10T01:30:00Z,2026-06-10T01:00:00Z,2026-06-10,5,INTNED,438
FUELHH,2026-06-10T01:30:00Z,2026-06-10T01:00:00Z,2026-06-10,5,INTNEM,880
FUELHH,2026-06-10T01:30:00Z,2026-06-10T01:00:00Z,2026-06-10,5,INTNSL,1242
FUELHH,2026-06-10T01:30:00Z,2026-06-10T01:00:00Z,2026-06-10,5,INTVKL,168
FUELHH,2026-06-10T01:30:00Z,2026-06-10T01:00:00Z,2026-06-10,5,NPSHYD,252
FUELHH,2026-06-10T01:30:00Z,2026-06-10T01:00:00Z,2026-06-10,5,NUCLEAR,2973
FUELHH,2026-06-10T01:30:00Z,2026-06-10T01:00:00Z,2026-06-10,5,OCGT,2
FUELHH,2026-06-10T01:30:00Z,2026-06-10T01:00:00Z,2026-06-10,5,OIL,0
FUELHH,2026-06-10T01:30:00Z,2026-06-10T01:00:00Z,2026-06-10,5,OTHER,140
FUELHH,2026-06-10T01:30:00Z,2026-06-10T01:00:00Z,2026-06-10,5,PS,-10
FUELHH,2026-06-10T01:30:00Z,2026-06-10T01:00:00Z,2026-06-10,5,WIND,7904
FUELHH,2026-06-10T01:00:00Z,2026-06-10T00:30:00Z,2026-06-10,4,BIOMASS,2389
FUELHH,2026-06-10T01:00:00Z,2026-06-10T00:30:00Z,2026-06-10,4,CCGT,5100
FUELHH,2026-06-10T01:00:00Z,2026-06-10T00:30:00Z,2026-06-10,4,COAL,0
FUELHH,2026-06-10T01:00:00Z,2026-06-10T00:30:00Z,2026-06-10,4,INTELEC,998
FUELHH,2026-06-10T01:00:00Z,2026-06-10T00:30:00Z,2026-06-10,4,INTEW,-418
FUELHH,2026-06-10T01:00:00Z,2026-06-10T00:30:00Z,2026-06-10,4,INTFR,1504
FUELHH,2026-06-10T01:00:00Z,2026-06-10T00:30:00Z,2026-06-10,4,INTGRNL,-514
FUELHH,2026-06-10T01:00:00Z,2026-06-10T00:30:00Z,2026-06-10,4,INTIFA2,-2
FUELHH,2026-06-10T01:00:00Z,2026-06-10T00:30:00Z,2026-06-10,4,INTIRL,-332
FUELHH,2026-06-10T01:00:00Z,2026-06-10T00:30:00Z,2026-06-10,4,INTNED,338
FUELHH,2026-06-10T01:00:00Z,2026-06-10T00:30:00Z,2026-06-10,4,INTNEM,996
FUELHH,2026-06-10T01:00:00Z,2026-06-10T00:30:00Z,2026-06-10,4,INTNSL,1218
FUELHH,2026-06-10T01:00:00Z,2026-06-10T00:30:00Z,2026-06-10,4,INTVKL,152
FUELHH,2026-06-10T01:00:00Z,2026-06-10T00:30:00Z,2026-06-10,4,NPSHYD,274
FUELHH,2026-06-10T01:00:00Z,2026-06-10T00:30:00Z,2026-06-10,4,NUCLEAR,2971
FUELHH,2026-06-10T01:00:00Z,2026-06-10T00:30:00Z,2026-06-10,4,OCGT,1
FUELHH,2026-06-10T01:00:00Z,2026-06-10T00:30:00Z,2026-06-10,4,OIL,0
FUELHH,2026-06-10T01:00:00Z,2026-06-10T00:30:00Z,2026-06-10,4,OTHER,160
FUELHH,2026-06-10T01:00:00Z,2026-06-10T00:30:00Z,2026-06-10,4,PS,-10
FUELHH,2026-06-10T01:00:00Z,2026-06-10T00:30:00Z,2026-06-10,4,WIND,7725
FUELHH,2026-06-10T00:30:00Z,2026-06-10T00:00:00Z,2026-06-10,3,BIOMASS,2385
FUELHH,2026-06-10T00:30:00Z,2026-06-10T00:00:00Z,2026-06-10,3,CCGT,5131
FUELHH,2026-06-10T00:30:00Z,2026-06-10T00:00:00Z,2026-06-10,3,COAL,0
FUELHH,2026-06-10T00:30:00Z,2026-06-10T00:00:00Z,2026-06-10,3,INTELEC,998
FUELHH,2026-06-10T00:30:00Z,2026-06-10T00:00:00Z,2026-06-10,3,INTEW,-514
FUELHH,2026-06-10T00:30:00Z,2026-06-10T00:00:00Z,2026-06-10,3,INTFR,1502
FUELHH,2026-06-10T00:30:00Z,2026-06-10T00:00:00Z,2026-06-10,3,INTGRNL,-514
FUELHH,2026-06-10T00:30:00Z,2026-06-10T00:00:00Z,2026-06-10,3,INTIFA2,-2
FUELHH,2026-06-10T00:30:00Z,2026-06-10T00:00:00Z,2026-06-10,3,INTIRL,-332
FUELHH,2026-06-10T00:30:00Z,2026-06-10T00:00:00Z,2026-06-10,3,INTNED,348
FUELHH,2026-06-10T00:30:00Z,2026-06-10T00:00:00Z,2026-06-10,3,INTNEM,994
FUELHH,2026-06-10T00:30:00Z,2026-06-10T00:00:00Z,2026-06-10,3,INTNSL,1204
FUELHH,2026-06-10T00:30:00Z,2026-06-10T00:00:00Z,2026-06-10,3,INTVKL,164
FUELHH,2026-06-10T00:30:00Z,2026-06-10T00:00:00Z,2026-06-10,3,NPSHYD,276
FUELHH,2026-06-10T00:30:00Z,2026-06-10T00:00:00Z,2026-06-10,3,NUCLEAR,2969
FUELHH,2026-06-10T00:30:00Z,2026-06-10T00:00:00Z,2026-06-10,3,OCGT,1
FUELHH,2026-06-10T00:30:00Z,2026-06-10T00:00:00Z,2026-06-10,3,OIL,0
FUELHH,2026-06-10T00:30:00Z,2026-06-10T00:00:00Z,2026-06-10,3,OTHER,156
FUELHH,2026-06-10T00:30:00Z,2026-06-10T00:00:00Z,2026-06-10,3,PS,-10
FUELHH,2026-06-10T00:30:00Z,2026-06-10T00:00:00Z,2026-06-10,3,WIND,7899
FUELHH,2026-06-10T00:00:00Z,2026-06-09T23:30:00Z,2026-06-10,2,BIOMASS,2390
FUELHH,2026-06-10T00:00:00Z,2026-06-09T23:30:00Z,2026-06-10,2,CCGT,5016
FUELHH,2026-06-10T00:00:00Z,2026-06-09T23:30:00Z,2026-06-10,2,COAL,0
FUELHH,2026-06-10T00:00:00Z,2026-06-09T23:30:00Z,2026-06-10,2,INTELEC,998
FUELHH,2026-06-10T00:00:00Z,2026-06-09T23:30:00Z,2026-06-10,2,INTEW,-532
FUELHH,2026-06-10T00:00:00Z,2026-06-09T23:30:00Z,2026-06-10,2,INTFR,1504
FUELHH,2026-06-10T00:00:00Z,2026-06-09T23:30:00Z,2026-06-10,2,INTGRNL,-514
FUELHH,2026-06-10T00:00:00Z,2026-06-09T23:30:00Z,2026-06-10,2,INTIFA2,-2
FUELHH,2026-06-10T00:00:00Z,2026-06-09T23:30:00Z,2026-06-10,2,INTIRL,-332
FUELHH,2026-06-10T00:00:00Z,2026-06-09T23:30:00Z,2026-06-10,2,INTNED,798
FUELHH,2026-06-10T00:00:00Z,2026-06-09T23:30:00Z,2026-06-10,2,INTNEM,702
FUELHH,2026-06-10T00:00:00Z,2026-06-09T23:30:00Z,2026-06-10,2,INTNSL,1092
FUELHH,2026-06-10T00:00:00Z,2026-06-09T23:30:00Z,2026-06-10,2,INTVKL,416
FUELHH,2026-06-10T00:00:00Z,2026-06-09T23:30:00Z,2026-06-10,2,NPSHYD,351
FUELHH,2026-06-10T00:00:00Z,2026-06-09T23:30:00Z,2026-06-10,2,NUCLEAR,2971
FUELHH,2026-06-10T00:00:00Z,2026-06-09T23:30:00Z,2026-06-10,2,OCGT,2
FUELHH,2026-06-10T00:00:00Z,2026-06-09T23:30:00Z,2026-06-10,2,OIL,0
FUELHH,2026-06-10T00:00:00Z,2026-06-09T23:30:00Z,2026-06-10,2,OTHER,137
FUELHH,2026-06-10T00:00:00Z,2026-06-09T23:30:00Z,2026-06-10,2,PS,-12
FUELHH,2026-06-10T00:00:00Z,2026-06-09T23:30:00Z,2026-06-10,2,WIND,8024
FUELHH,2026-06-09T23:30:00Z,2026-06-09T23:00:00Z,2026-06-10,1,BIOMASS,2393
FUELHH,2026-06-09T23:30:00Z,2026-06-09T23:00:00Z,2026-06-10,1,CCGT,5109
FUELHH,2026-06-09T23:30:00Z,2026-06-09T23:00:00Z,2026-06-10,1,COAL,0
FUELHH,2026-06-09T23:30:00Z,2026-06-09T23:00:00Z,2026-06-10,1,INTELEC,998
FUELHH,2026-06-09T23:30:00Z,2026-06-09T23:00:00Z,2026-06-10,1,INTEW,-532
FUELHH,2026-06-09T23:30:00Z,2026-06-09T23:00:00Z,2026-06-10,1,INTFR,1504
FUELHH,2026-06-09T23:30:00Z,2026-06-09T23:00:00Z,2026-06-10,1,INTGRNL,-514
FUELHH,2026-06-09T23:30:00Z,2026-06-09T23:00:00Z,2026-06-10,1,INTIFA2,-2
FUELHH,2026-06-09T23:30:00Z,2026-06-09T23:00:00Z,2026-06-10,1,INTIRL,-336
FUELHH,2026-06-09T23:30:00Z,2026-06-09T23:00:00Z,2026-06-10,1,INTNED,806
FUELHH,2026-06-09T23:30:00Z,2026-06-09T23:00:00Z,2026-06-10,1,INTNEM,700
FUELHH,2026-06-09T23:30:00Z,2026-06-09T23:00:00Z,2026-06-10,1,INTNSL,1102
FUELHH,2026-06-09T23:30:00Z,2026-06-09T23:00:00Z,2026-06-10,1,INTVKL,410
FUELHH,2026-06-09T23:30:00Z,2026-06-09T23:00:00Z,2026-06-10,1,NPSHYD,380
FUELHH,2026-06-09T23:30:00Z,2026-06-09T23:00:00Z,2026-06-10,1,NUCLEAR,2971
FUELHH,2026-06-09T23:30:00Z,2026-06-09T23:00:00Z,2026-06-10,1,OCGT,2
FUELHH,2026-06-09T23:30:00Z,2026-06-09T23:00:00Z,2026-06-10,1,OIL,0
FUELHH,2026-06-09T23:30:00Z,2026-06-09T23:00:00Z,2026-06-10,1,OTHER,161
FUELHH,2026-06-09T23:30:00Z,2026-06-09T23:00:00Z,2026-06-10,1,PS,-12
FUELHH,2026-06-09T23:30:00Z,2026-06-09T23:00:00Z,2026-06-10,1,WIND,7697
FUELHH,2026-06-09T23:00:00Z,2026-06-09T22:30:00Z,2026-06-09,48,BIOMASS,2390
FUELHH,2026-06-09T23:00:00Z,2026-06-09T22:30:00Z,2026-06-09,48,CCGT,5708
FUELHH,2026-06-09T23:00:00Z,2026-06-09T22:30:00Z,2026-06-09,48,COAL,0
FUELHH,2026-06-09T23:00:00Z,2026-06-09T22:30:00Z,2026-06-09,48,INTELEC,998
FUELHH,2026-06-09T23:00:00Z,2026-06-09T22:30:00Z,2026-06-09,48,INTEW,-532
FUELHH,2026-06-09T23:00:00Z,2026-06-09T22:30:00Z,2026-06-09,48,INTFR,1504
FUELHH,2026-06-09T23:00:00Z,2026-06-09T22:30:00Z,2026-06-09,48,INTGRNL,-514
FUELHH,2026-06-09T23:00:00Z,2026-06-09T22:30:00Z,2026-06-09,48,INTIFA2,-2
FUELHH,2026-06-09T23:00:00Z,2026-06-09T22:30:00Z,2026-06-09,48,INTIRL,-428
FUELHH,2026-06-09T23:00:00Z,2026-06-09T22:30:00Z,2026-06-09,48,INTNED,664
FUELHH,2026-06-09T23:00:00Z,2026-06-09T22:30:00Z,2026-06-09,48,INTNEM,700
FUELHH,2026-06-09T23:00:00Z,2026-06-09T22:30:00Z,2026-06-09,48,INTNSL,1326
FUELHH,2026-06-09T23:00:00Z,2026-06-09T22:30:00Z,2026-06-09,48,INTVKL,86
FUELHH,2026-06-09T23:00:00Z,2026-06-09T22:30:00Z,2026-06-09,48,NPSHYD,492
FUELHH,2026-06-09T23:00:00Z,2026-06-09T22:30:00Z,2026-06-09,48,NUCLEAR,2967
FUELHH,2026-06-09T23:00:00Z,2026-06-09T22:30:00Z,2026-06-09,48,OCGT,1
FUELHH,2026-06-09T23:00:00Z,2026-06-09T22:30:00Z,2026-06-09,48,OIL,0
FUELHH,2026-06-09T23:00:00Z,2026-06-09T22:30:00Z,2026-06-09,48,OTHER,234
FUELHH,2026-06-09T23:00:00Z,2026-06-09T22:30:00Z,2026-06-09,48,PS,-2
FUELHH,2026-06-09T23:00:00Z,2026-06-09T22:30:00Z,2026-06-09,48,WIND,7434
FUELHH,2026-06-09T22:30:00Z,2026-06-09T22:00:00Z,2026-06-09,47,BIOMASS,2389
FUELHH,2026-06-09T22:30:00Z,2026-06-09T22:00:00Z,2026-06-09,47,CCGT,6436
FUELHH,2026-06-09T22:30:00Z,2026-06-09T22:00:00Z,2026-06-09,47,COAL,0
FUELHH,2026-06-09T22:30:00Z,2026-06-09T22:00:00Z,2026-06-09,47,INTELEC,998
FUELHH,2026-06-09T22:30:00Z,2026-06-09T22:00:00Z,2026-06-09,47,INTEW,-532
FUELHH,2026-06-09T22:30:00Z,2026-06-09T22:00:00Z,2026-06-09,47,INTFR,1502
FUELHH,2026-06-09T22:30:00Z,2026-06-09T22:00:00Z,2026-06-09,47,INTGRNL,-514
FUELHH,2026-06-09T22:30:00Z,2026-06-09T22:00:00Z,2026-06-09,47,INTIFA2,-2
FUELHH,2026-06-09T22:30:00Z,2026-06-09T22:00:00Z,2026-06-09,47,INTIRL,-452
FUELHH,2026-06-09T22:30:00Z,2026-06-09T22:00:00Z,2026-06-09,47,INTNED,664
FUELHH,2026-06-09T22:30:00Z,2026-06-09T22:00:00Z,2026-06-09,47,INTNEM,700
FUELHH,2026-06-09T22:30:00Z,2026-06-09T22:00:00Z,2026-06-09,47,INTNSL,1352
FUELHH,2026-06-09T22:30:00Z,2026-06-09T22:00:00Z,2026-06-09,47,INTVKL,90
FUELHH,2026-06-09T22:30:00Z,2026-06-09T22:00:00Z,2026-06-09,47,NPSHYD,496
FUELHH,2026-06-09T22:30:00Z,2026-06-09T22:00:00Z,2026-06-09,47,NUCLEAR,2968
FUELHH,2026-06-09T22:30:00Z,2026-06-09T22:00:00Z,2026-06-09,47,OCGT,1
FUELHH,2026-06-09T22:30:00Z,2026-06-09T22:00:00Z,2026-06-09,47,OIL,0
FUELHH,2026-06-09T22:30:00Z,2026-06-09T22:00:00Z,2026-06-09,47,OTHER,187
FUELHH,2026-06-09T22:30:00Z,2026-06-09T22:00:00Z,2026-06-09,47,PS,370
FUELHH,2026-06-09T22:30:00Z,2026-06-09T22:00:00Z,2026-06-09,47,WIND,7142
FUELHH,2026-06-09T22:00:00Z,2026-06-09T21:30:00Z,2026-06-09,46,BIOMASS,2390
FUELHH,2026-06-09T22:00:00Z,2026-06-09T21:30:00Z,2026-06-09,46,CCGT,7874
FUELHH,2026-06-09T22:00:00Z,2026-06-09T21:30:00Z,2026-06-09,46,COAL,0
FUELHH,2026-06-09T22:00:00Z,2026-06-09T21:30:00Z,2026-06-09,46,INTELEC,998
FUELHH,2026-06-09T22:00:00Z,2026-06-09T21:30:00Z,2026-06-09,46,INTEW,-532
FUELHH,2026-06-09T22:00:00Z,2026-06-09T21:30:00Z,2026-06-09,46,INTFR,1502
FUELHH,2026-06-09T22:00:00Z,2026-06-09T21:30:00Z,2026-06-09,46,INTGRNL,-514
FUELHH,2026-06-09T22:00:00Z,2026-06-09T21:30:00Z,2026-06-09,46,INTIFA2,-2
FUELHH,2026-06-09T22:00:00Z,2026-06-09T21:30:00Z,2026-06-09,46,INTIRL,-452
FUELHH,2026-06-09T22:00:00Z,2026-06-09T21:30:00Z,2026-06-09,46,INTNED,696
FUELHH,2026-06-09T22:00:00Z,2026-06-09T21:30:00Z,2026-06-09,46,INTNEM,698
FUELHH,2026-06-09T22:00:00Z,2026-06-09T21:30:00Z,2026-06-09,46,INTNSL,1392
FUELHH,2026-06-09T22:00:00Z,2026-06-09T21:30:00Z,2026-06-09,46,INTVKL,424
FUELHH,2026-06-09T22:00:00Z,2026-06-09T21:30:00Z,2026-06-09,46,NPSHYD,543
FUELHH,2026-06-09T22:00:00Z,2026-06-09T21:30:00Z,2026-06-09,46,NUCLEAR,2975
FUELHH,2026-06-09T22:00:00Z,2026-06-09T21:30:00Z,2026-06-09,46,OCGT,1
FUELHH,2026-06-09T22:00:00Z,2026-06-09T21:30:00Z,2026-06-09,46,OIL,0
FUELHH,2026-06-09T22:00:00Z,2026-06-09T21:30:00Z,2026-06-09,46,OTHER,159
FUELHH,2026-06-09T22:00:00Z,2026-06-09T21:30:00Z,2026-06-09,46,PS,228
FUELHH,2026-06-09T22:00:00Z,2026-06-09T21:30:00Z,2026-06-09,46,WIND,6649
FUELHH,2026-06-09T21:30:00Z,2026-06-09T21:00:00Z,2026-06-09,45,BIOMASS,2391
FUELHH,2026-06-09T21:30:00Z,2026-06-09T21:00:00Z,2026-06-09,45,CCGT,8573
FUELHH,2026-06-09T21:30:00Z,2026-06-09T21:00:00Z,2026-06-09,45,COAL,0
FUELHH,2026-06-09T21:30:00Z,2026-06-09T21:00:00Z,2026-06-09,45,INTELEC,996
FUELHH,2026-06-09T21:30:00Z,2026-06-09T21:00:00Z,2026-06-09,45,INTEW,-532
FUELHH,2026-06-09T21:30:00Z,2026-06-09T21:00:00Z,2026-06-09,45,INTFR,1502
FUELHH,2026-06-09T21:30:00Z,2026-06-09T21:00:00Z,2026-06-09,45,INTGRNL,-514
FUELHH,2026-06-09T21:30:00Z,2026-06-09T21:00:00Z,2026-06-09,45,INTIFA2,-2
FUELHH,2026-06-09T21:30:00Z,2026-06-09T21:00:00Z,2026-06-09,45,INTIRL,-452
FUELHH,2026-06-09T21:30:00Z,2026-06-09T21:00:00Z,2026-06-09,45,INTNED,692
FUELHH,2026-06-09T21:30:00Z,2026-06-09T21:00:00Z,2026-06-09,45,INTNEM,696
FUELHH,2026-06-09T21:30:00Z,2026-06-09T21:00:00Z,2026-06-09,45,INTNSL,1398
FUELHH,2026-06-09T21:30:00Z,2026-06-09T21:00:00Z,2026-06-09,45,INTVKL,438
FUELHH,2026-06-09T21:30:00Z,2026-06-09T21:00:00Z,2026-06-09,45,NPSHYD,547
FUELHH,2026-06-09T21:30:00Z,2026-06-09T21:00:00Z,2026-06-09,45,NUCLEAR,2972
FUELHH,2026-06-09T21:30:00Z,2026-06-09T21:00:00Z,2026-06-09,45,OCGT,2
FUELHH,2026-06-09T21:30:00Z,2026-06-09T21:00:00Z,2026-06-09,45,OIL,0
FUELHH,2026-06-09T21:30:00Z,2026-06-09T21:00:00Z,2026-06-09,45,OTHER,258
FUELHH,2026-06-09T21:30:00Z,2026-06-09T21:00:00Z,2026-06-09,45,PS,388
FUELHH,2026-06-09T21:30:00Z,2026-06-09T21:00:00Z,2026-06-09,45,WIND,6508
FUELHH,2026-06-09T21:00:00Z,2026-06-09T20:30:00Z,2026-06-09,44,BIOMASS,2390
FUELHH,2026-06-09T21:00:00Z,2026-06-09T20:30:00Z,2026-06-09,44,CCGT,8568
FUELHH,2026-06-09T21:00:00Z,2026-06-09T20:30:00Z,2026-06-09,44,COAL,0
FUELHH,2026-06-09T21:00:00Z,2026-06-09T20:30:00Z,2026-06-09,44,INTELEC,996
FUELHH,2026-06-09T21:00:00Z,2026-06-09T20:30:00Z,2026-06-09,44,INTEW,-532
FUELHH,2026-06-09T21:00:00Z,2026-06-09T20:30:00Z,2026-06-09,44,INTFR,1502
FUELHH,2026-06-09T21:00:00Z,2026-06-09T20:30:00Z,2026-06-09,44,INTGRNL,-514
FUELHH,2026-06-09T21:00:00Z,2026-06-09T20:30:00Z,2026-06-09,44,INTIFA2,-2
FUELHH,2026-06-09T21:00:00Z,2026-06-09T20:30:00Z,2026-06-09,44,INTIRL,-452
FUELHH,2026-06-09T21:00:00Z,2026-06-09T20:30:00Z,2026-06-09,44,INTNED,438
FUELHH,2026-06-09T21:00:00Z,2026-06-09T20:30:00Z,2026-06-09,44,INTNEM,480
FUELHH,2026-06-09T21:00:00Z,2026-06-09T20:30:00Z,2026-06-09,44,INTNSL,1398
FUELHH,2026-06-09T21:00:00Z,2026-06-09T20:30:00Z,2026-06-09,44,INTVKL,434
FUELHH,2026-06-09T21:00:00Z,2026-06-09T20:30:00Z,2026-06-09,44,NPSHYD,569
FUELHH,2026-06-09T21:00:00Z,2026-06-09T20:30:00Z,2026-06-09,44,NUCLEAR,2970
FUELHH,2026-06-09T21:00:00Z,2026-06-09T20:30:00Z,2026-06-09,44,OCGT,3
FUELHH,2026-06-09T21:00:00Z,2026-06-09T20:30:00Z,2026-06-09,44,OIL,0
FUELHH,2026-06-09T21:00:00Z,2026-06-09T20:30:00Z,2026-06-09,44,OTHER,1061
FUELHH,2026-06-09T21:00:00Z,2026-06-09T20:30:00Z,2026-06-09,44,PS,828
FUELHH,2026-06-09T21:00:00Z,2026-06-09T20:30:00Z,2026-06-09,44,WIND,6230
FUELHH,2026-06-09T20:30:00Z,2026-06-09T20:00:00Z,2026-06-09,43,BIOMASS,2392
FUELHH,2026-06-09T20:30:00Z,2026-06-09T20:00:00Z,2026-06-09,43,CCGT,8403
FUELHH,2026-06-09T20:30:00Z,2026-06-09T20:00:00Z,2026-06-09,43,COAL,0
FUELHH,2026-06-09T20:30:00Z,2026-06-09T20:00:00Z,2026-06-09,43,INTELEC,996
FUELHH,2026-06-09T20:30:00Z,2026-06-09T20:00:00Z,2026-06-09,43,INTEW,-532
FUELHH,2026-06-09T20:30:00Z,2026-06-09T20:00:00Z,2026-06-09,43,INTFR,1502
FUELHH,2026-06-09T20:30:00Z,2026-06-09T20:00:00Z,2026-06-09,43,INTGRNL,-514
FUELHH,2026-06-09T20:30:00Z,2026-06-09T20:00:00Z,2026-06-09,43,INTIFA2,-2
FUELHH,2026-06-09T20:30:00Z,2026-06-09T20:00:00Z,2026-06-09,43,INTIRL,-452
FUELHH,2026-06-09T20:30:00Z,2026-06-09T20:00:00Z,2026-06-09,43,INTNED,402
FUELHH,2026-06-09T20:30:00Z,2026-06-09T20:00:00Z,2026-06-09,43,INTNEM,478
FUELHH,2026-06-09T20:30:00Z,2026-06-09T20:00:00Z,2026-06-09,43,INTNSL,1398
FUELHH,2026-06-09T20:30:00Z,2026-06-09T20:00:00Z,2026-06-09,43,INTVKL,418
FUELHH,2026-06-09T20:30:00Z,2026-06-09T20:00:00Z,2026-06-09,43,NPSHYD,570
FUELHH,2026-06-09T20:30:00Z,2026-06-09T20:00:00Z,2026-06-09,43,NUCLEAR,2972
FUELHH,2026-06-09T20:30:00Z,2026-06-09T20:00:00Z,2026-06-09,43,OCGT,13
FUELHH,2026-06-09T20:30:00Z,2026-06-09T20:00:00Z,2026-06-09,43,OIL,0
FUELHH,2026-06-09T20:30:00Z,2026-06-09T20:00:00Z,2026-06-09,43,OTHER,1484
FUELHH,2026-06-09T20:30:00Z,2026-06-09T20:00:00Z,2026-06-09,43,PS,828
FUELHH,2026-06-09T20:30:00Z,2026-06-09T20:00:00Z,2026-06-09,43,WIND,6429
FUELHH,2026-06-09T20:00:00Z,2026-06-09T19:30:00Z,2026-06-09,42,BIOMASS,2391
FUELHH,2026-06-09T20:00:00Z,2026-06-09T19:30:00Z,2026-06-09,42,CCGT,8268
FUELHH,2026-06-09T20:00:00Z,2026-06-09T19:30:00Z,2026-06-09,42,COAL,0
FUELHH,2026-06-09T20:00:00Z,2026-06-09T19:30:00Z,2026-06-09,42,INTELEC,996
FUELHH,2026-06-09T20:00:00Z,2026-06-09T19:30:00Z,2026-06-09,42,INTEW,-532
FUELHH,2026-06-09T20:00:00Z,2026-06-09T19:30:00Z,2026-06-09,42,INTFR,1502
FUELHH,2026-06-09T20:00:00Z,2026-06-09T19:30:00Z,2026-06-09,42,INTGRNL,-514
FUELHH,2026-06-09T20:00:00Z,2026-06-09T19:30:00Z,2026-06-09,42,INTIFA2,-2
FUELHH,2026-06-09T20:00:00Z,2026-06-09T19:30:00Z,2026-06-09,42,INTIRL,-452
FUELHH,2026-06-09T20:00:00Z,2026-06-09T19:30:00Z,2026-06-09,42,INTNED,-304
FUELHH,2026-06-09T20:00:00Z,2026-06-09T19:30:00Z,2026-06-09,42,INTNEM,434
FUELHH,2026-06-09T20:00:00Z,2026-06-09T19:30:00Z,2026-06-09,42,INTNSL,1398
FUELHH,2026-06-09T20:00:00Z,2026-06-09T19:30:00Z,2026-06-09,42,INTVKL,94
FUELHH,2026-06-09T20:00:00Z,2026-06-09T19:30:00Z,2026-06-09,42,NPSHYD,576
FUELHH,2026-06-09T20:00:00Z,2026-06-09T19:30:00Z,2026-06-09,42,NUCLEAR,2970
FUELHH,2026-06-09T20:00:00Z,2026-06-09T19:30:00Z,2026-06-09,42,OCGT,13
FUELHH,2026-06-09T20:00:00Z,2026-06-09T19:30:00Z,2026-06-09,42,OIL,0
FUELHH,2026-06-09T20:00:00Z,2026-06-09T19:30:00Z,2026-06-09,42,OTHER,2640
FUELHH,2026-06-09T20:00:00Z,2026-06-09T19:30:00Z,2026-06-09,42,PS,814
FUELHH,2026-06-09T20:00:00Z,2026-06-09T19:30:00Z,2026-06-09,42,WIND,6290
